ticker,close,volume,timestamp,open,high,low,number_of_trades
AAPL,199.55,2352.0,1748851800000.0,199.6,199.65,199.55,79.0
AAPL,199.55,1924.0,1748851860000.0,199.59,199.59,199.55,42.0
AAPL,199.35,746.0,1748852340000.0,199.35,199.35,199.35,19.0
AAPL,199.35,435.0,1748852460000.0,199.31,199.35,199.31,12.0
AAPL,199.49,972.0,1748852580000.0,199.48,199.5,199.48,21.0
AAPL,199.45,4040.0,1748852640000.0,199.57,199.57,199.45,41.0
AAPL,199.41,1004.0,1748852760000.0,199.42,199.42,199.41,33.0
AAPL,199.5,695.0,1748852880000.0,199.45,199.5,199.45,11.0
AAPL,199.46,1552.0,1748853060000.0,199.46,199.46,199.46,44.0
AAPL,199.52,113.0,1748853240000.0,199.52,199.52,199.52,4.0
AAPL,199.63,1403.0,1748853480000.0,199.63,199.63,199.59,40.0
AAPL,199.5,392.0,1748853720000.0,199.5,199.5,199.5,21.0
AAPL,199.46,1045.0,1748853780000.0,199.46,199.46,199.46,25.0
AAPL,199.39,1045.0,1748853900000.0,199.39,199.39,199.39,21.0
AAPL,199.4,813.0,1748853960000.0,199.4,199.4,199.4,18.0
AAPL,199.39,364.0,1748854020000.0,199.4,199.4,199.39,13.0
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,203.27,46381567.0,,,,,
AAPL,199.31,1006.0,1748854140000.0,199.31,199.31,199.31,46.0
AAPL,199.26,236.0,1748854320000.0,199.26,199.26,199.26,11.0
AAPL,199.3,134.0,1748854380000.0,199.3,199.3,199.3,6.0
AAPL,199.31,258.0,1748854440000.0,199.31,199.31,199.31,7.0
AAPL,199.36,493.0,1748854860000.0,199.36,199.36,199.36,9.0
AAPL,199.39,551.0,1748854980000.0,199.39,199.39,199.39,10.0
AAPL,199.46,2398.0,1748855100000.0,199.42,199.46,199.42,29.0
AAPL,199.26,522.0,1748855460000.0,199.26,199.26,199.26,51.0
AAPL,199.25,793.0,1748855520000.0,199.25,199.25,199.25,17.0
AAPL,199.23,577.0,1748855580000.0,199.25,199.25,199.23,17.0
AAPL,199.2,1744.0,1748855640000.0,199.2,199.2,199.2,75.0
AAPL,199.24,2026.0,1748855760000.0,199.22,199.24,199.22,54.0
AAPL,199.28,189.0,1748855940000.0,199.28,199.28,199.28,6.0
AAPL,199.32,372.0,1748856000000.0,199.32,199.32,199.32,17.0
AAPL,199.31,603.0,1748856300000.0,199.31,199.31,199.31,18.0
AAPL,199.3,1505.0,1748856420000.0,199.3,199.3,199.3,35.0
AAPL,199.38,486.0,1748856540000.0,199.38,199.38,199.38,19.0
AAPL,199.34,608.0,1748856840000.0,199.34,199.34,199.34,21.0
AAPL,199.4,405.0,1748856900000.0,199.4,199.4,199.4,18.0
AAPL,199.34,556.0,1748857020000.0,199.34,199.34,199.34,40.0
AAPL,199.25,719.0,1748857140000.0,199.25,199.25,199.25,41.0
AAPL,199.31,1117.0,1748857380000.0,199.32,199.32,199.31,48.0
AAPL,199.22,319.0,1748857440000.0,199.22,199.22,199.22,15.0
AAPL,199.21,178.0,1748857500000.0,199.21,199.21,199.21,3.0
AAPL,199.24,2510.0,1748857560000.0,199.21,199.24,199.21,42.0
AAPL,199.28,234.0,1748857740000.0,199.28,199.28,199.28,8.0
AAPL,199.31,1093.0,1748857800000.0,199.31,199.31,199.31,38.0
AAPL,199.33,473.0,1748857860000.0,199.33,199.33,199.33,30.0
AAPL,199.26,868.0,1748858040000.0,199.26,199.26,199.26,11.0
AAPL,199.26,339.0,1748858100000.0,199.26,199.26,199.26,10.0
AAPL,199.29,411.0,1748858220000.0,199.27,199.29,199.27,16.0
AAPL,199.29,609.0,1748858280000.0,199.29,199.29,199.29,17.0
AAPL,199.4,2383.0,1748858400000.0,199.31,199.4,199.31,43.0
AAPL,199.5,1301.0,1748858820000.0,199.5,199.5,199.5,30.0
AAPL,199.6,193.0,1748858940000.0,199.6,199.6,199.6,5.0
AAPL,199.58,745.0,1748859000000.0,199.58,199.58,199.58,25.0
AAPL,199.6,528.0,1748859120000.0,199.6,199.6,199.6,17.0
AAPL,199.5,545.0,1748859360000.0,199.5,199.5,199.5,32.0
AAPL,199.51,712.0,1748859480000.0,199.53,199.53,199.51,17.0
AAPL,199.5,2116.0,1748859540000.0,199.56,199.56,199.5,47.0
AAPL,199.4,677.0,1748859780000.0,199.4,199.4,199.4,25.0
AAPL,199.46,816.0,1748859840000.0,199.46,199.46,199.46,11.0
AAPL,199.53,123.0,1748860140000.0,199.53,199.53,199.53,7.0
AAPL,199.47,2331.0,1748860320000.0,199.47,199.47,199.47,31.0
AAPL,199.38,1620.0,1748860380000.0,199.38,199.38,199.38,30.0
AAPL,199.41,567.0,1748860620000.0,199.41,199.41,199.41,10.0
AAPL,199.5,159.0,1748860800000.0,199.5,199.5,199.5,4.0
AAPL,199.44,991.0,1748861100000.0,199.51,199.51,199.44,41.0
AAPL,199.48,630.0,1748861280000.0,199.48,199.48,199.48,24.0
AAPL,199.43,1214.0,1748861340000.0,199.5,199.5,199.43,22.0
AAPL,199.44,1082.0,1748861460000.0,199.44,199.44,199.44,35.0
AAPL,199.57,1071.0,1748861580000.0,199.53,199.57,199.53,29.0
AAPL,199.55,590.0,1748861820000.0,199.55,199.55,199.55,34.0
AAPL,199.53,324.0,1748861940000.0,199.53,199.53,199.53,12.0
AAPL,199.57,5107.0,1748862000000.0,199.51,199.57,199.5,137.0
AAPL,199.5,446.0,1748862060000.0,199.5,199.5,199.5,26.0
AAPL,199.55,3248.0,1748862120000.0,199.57,199.57,199.45,42.0
AAPL,199.5,351.0,1748862180000.0,199.5,199.5,199.5,8.0
AAPL,199.6,3329.0,1748862300000.0,199.57,199.6,199.57,26.0
AAPL,199.7,2050.0,1748862360000.0,199.7,199.7,199.7,38.0
AAPL,199.82,2845.0,1748862420000.0,199.74,199.82,199.74,66.0
AAPL,199.75,4380.0,1748862480000.0,199.81,199.81,199.75,42.0
AAPL,199.7,1944.0,1748862600000.0,199.67,199.7,199.56,64.0
AAPL,199.87,2491.0,1748862660000.0,199.8,199.87,199.8,56.0
AAPL,199.85,825.0,1748862780000.0,199.85,199.85,199.85,19.0
AAPL,199.81,1012.0,1748862840000.0,199.81,199.81,199.81,30.0
AAPL,199.89,1953.0,1748862900000.0,199.84,199.89,199.84,50.0
AAPL,199.98,2320.0,1748863020000.0,199.96,199.98,199.96,37.0
AAPL,199.9,2350.0,1748863080000.0,199.98,199.98,199.9,33.0
AAPL,199.88,1798.0,1748863140000.0,199.9,199.9,199.88,28.0
AAPL,199.84,3146.0,1748863200000.0,199.9,199.9,199.84,54.0
AAPL,199.7,926.0,1748863320000.0,199.81,199.81,199.7,38.0
AAPL,199.7,3749.0,1748863440000.0,199.77,199.77,199.69,80.0
AAPL,199.7,688.0,1748863500000.0,199.7,199.7,199.7,19.0
AAPL,199.8,753.0,1748863560000.0,199.8,199.8,199.8,24.0
AAPL,199.79,485.0,1748863680000.0,199.79,199.79,199.79,16.0
AAPL,199.78,1250.0,1748863800000.0,199.78,199.78,199.78,47.0
AAPL,199.55,9603.0,1748863920000.0,199.74,199.75,199.55,101.0
AAPL,199.86,1301.0,1748863980000.0,199.78,199.86,199.78,24.0
AAPL,199.89,1384.0,1748864040000.0,199.89,199.89,199.89,60.0
AAPL,199.83,989.0,1748864160000.0,199.83,199.83,199.83,24.0
AAPL,199.9,378.0,1748864220000.0,199.91,199.91,199.9,10.0
AAPL,199.87,1438.0,1748864580000.0,199.85,199.87,199.85,29.0
AAPL,199.83,2258.0,1748864640000.0,199.85,199.85,199.83,41.0
AAPL,199.84,832.0,1748864760000.0,199.84,199.84,199.84,14.0
AAPL,199.83,278.0,1748864820000.0,199.83,199.83,199.83,13.0
AAPL,199.87,1496.0,1748864940000.0,199.85,199.87,199.85,21.0
AAPL,199.82,567.0,1748865060000.0,199.85,199.85,199.82,18.0
AAPL,199.78,1386.0,1748865180000.0,199.79,199.79,199.78,42.0
AAPL,199.71,2120.0,1748865300000.0,199.75,199.75,199.71,30.0
AAPL,199.7,53236.0,1748865600000.0,199.59,199.94,198.79,2034.0
AAPL,201.352,3618.0,1748865660000.0,199.74,201.352,199.64,148.0
AAPL,199.74,1124.0,1748865720000.0,199.74,199.74,199.74,157.0
AAPL,199.7122,860.0,1748865780000.0,199.74,199.8,199.7122,27.0
AAPL,199.8,410.0,1748865840000.0,199.7912,199.8,199.7912,21.0
AAPL,199.8,2743.0,1748865900000.0,199.8,199.8,199.79,31.0
AAPL,199.8,2732.0,1748866080000.0,199.75,199.8,199.75,97.0
AAPL,199.85,520.0,1748866140000.0,199.85,199.85,199.85,19.0
AAPL,199.7501,742.0,1748866200000.0,199.77,199.77,199.7501,19.0
AAPL,199.7513,1037.0,1748866320000.0,199.8,199.8,199.7513,28.0
AAPL,199.88,3458.0,1748866440000.0,199.8,199.88,199.8,70.0
AAPL,199.88,220.0,1748866500000.0,199.88,199.88,199.88,7.0
AAPL,199.96,2298.0,1748866560000.0,199.85,199.96,199.85,62.0
AAPL,199.91,1850.0,1748866620000.0,199.95,199.95,199.91,33.0
AAPL,199.89,874.0,1748866740000.0,199.89,199.89,199.89,41.0
AAPL,199.8136,7878.0,1748866800000.0,199.89,199.89,199.53,225.0
AAPL,199.6,1066.0,1748866860000.0,199.76,199.76,199.6,15.0
AAPL,199.6,1943.0,1748866920000.0,199.64,199.66,199.6,38.0
AAPL,199.6969,469.0,1748866980000.0,199.6,199.6969,199.6,19.0
AAPL,199.6,2356.0,1748867100000.0,199.6,199.6,199.55,40.0
AAPL,199.62,1181.0,1748867220000.0,199.7,199.7,199.62,41.0
AAPL,199.69,293.0,1748867280000.0,199.69,199.69,199.69,23.0
AAPL,199.67,909.0,1748867340000.0,199.66,199.67,199.65,23.0
AAPL,199.7,259.0,1748867400000.0,199.7,199.7,199.7,18.0
AAPL,199.61,4486.0,1748867460000.0,199.6962,199.6981,199.53,90.0
AAPL,199.72,626.0,1748867580000.0,199.7178,199.72,199.63,21.0
AAPL,199.75,1774.0,1748867640000.0,199.73,199.75,199.73,58.0
AAPL,199.6304,1664.0,1748867700000.0,199.6309,199.6309,199.6304,18.0
AAPL,199.63,2164.0,1748867760000.0,199.63,199.6499,199.63,69.0
AAPL,199.56,1018.0,1748867820000.0,199.56,199.56,199.56,37.0
AAPL,199.65,336.0,1748867880000.0,199.65,199.65,199.65,21.0
AAPL,199.6499,365.0,1748867940000.0,199.6499,199.6499,199.6499,28.0
AAPL,199.7,1684.0,1748868000000.0,199.61,199.7,199.61,54.0
AAPL,199.7,862.0,1748868060000.0,199.7,199.7,199.7,43.0
AAPL,199.7801,2678.0,1748868120000.0,199.78,199.8,199.78,80.0
AAPL,199.78,761.0,1748868180000.0,199.88,199.88,199.78,20.0
AAPL,199.79,1508.0,1748868240000.0,199.86,199.86,199.79,24.0
AAPL,199.9599,3999.0,1748868300000.0,199.85,199.97,199.85,63.0
AAPL,199.8,2950.0,1748868420000.0,199.96,199.97,199.8,54.0
AAPL,199.86,494.0,1748868480000.0,199.86,199.86,199.86,25.0
AAPL,199.88,405.0,1748868540000.0,199.92,199.92,199.88,32.0
AAPL,199.75,2003.0,1748868600000.0,199.8,199.8,199.75,117.0
AAPL,199.64,3383.0,1748868660000.0,199.68,199.74,199.52,106.0
AAPL,199.52,2029.0,1748868720000.0,199.53,199.64,199.52,53.0
AAPL,199.6,1793.0,1748868780000.0,199.58,199.6299,199.58,49.0
AAPL,199.69,2024.0,1748868840000.0,199.6,199.7224,199.6,59.0
AAPL,199.69,3096.0,1748868900000.0,199.66,199.69,199.66,64.0
AAPL,199.5269,1123.0,1748868960000.0,199.62,199.62,199.5269,45.0
AAPL,199.5341,720.0,1748869020000.0,199.5341,199.5341,199.5341,37.0
AAPL,199.61,1301.0,1748869080000.0,199.65,199.65,199.61,41.0
AAPL,199.78,1236.0,1748869200000.0,199.66,199.78,199.66,41.0
AAPL,199.92,1194.0,1748869260000.0,199.8,199.92,199.8,38.0
AAPL,199.8,3410.0,1748869320000.0,199.87,199.88,199.7,87.0
AAPL,199.76,14989.0,1748869380000.0,199.8,199.8,199.76,23.0
AAPL,199.74,5755.0,1748869440000.0,199.69,199.74,199.66,79.0
AAPL,199.43,8308.0,1748869500000.0,199.61,199.61,199.43,395.0
AAPL,199.6,4241.0,1748869560000.0,199.46,199.6,199.46,72.0
AAPL,199.63,2337.0,1748869620000.0,199.69,199.73,199.63,75.0
AAPL,199.74,594.0,1748869680000.0,199.69,199.74,199.69,33.0
AAPL,199.7025,655.0,1748869740000.0,199.7001,199.7025,199.7001,35.0
AAPL,199.87,7499.0,1748869800000.0,199.7,199.99,199.7,135.0
AAPL,199.85,1557.0,1748869860000.0,199.89,199.89,199.74,41.0
AAPL,199.895,955.0,1748869920000.0,199.9,199.9,199.895,24.0
AAPL,199.85,1889.0,1748869980000.0,199.71,199.95,199.71,87.0
AAPL,199.74,2244.0,1748870040000.0,199.72,199.93,199.72,57.0
AAPL,199.7,875.0,1748870100000.0,199.72,199.72,199.7,46.0
AAPL,199.7,1665.0,1748870160000.0,199.7988,199.7988,199.7,65.0
AAPL,199.7,3408.0,1748870220000.0,199.76,199.8,199.7,59.0
AAPL,199.65,1127.0,1748870280000.0,199.65,199.65,199.65,32.0
AAPL,199.85,901.0,1748870340000.0,199.85,199.85,199.85,33.0
AAPL,199.65,459.0,1748870400000.0,199.85,199.85,199.65,33.0
AAPL,199.8459,600.0,1748870460000.0,199.8459,199.8459,199.8459,10.0
AAPL,199.8,290.0,1748870520000.0,199.8,199.8,199.8,26.0
AAPL,199.79,1371.0,1748870580000.0,199.78,199.79,199.78,43.0
AAPL,199.77,2499.0,1748870640000.0,199.7475,199.77,199.6358,91.0
AAPL,199.76,5440.0,1748870700000.0,199.63,199.76,199.56,108.0
AAPL,199.81,1650.0,1748870760000.0,199.76,199.85,199.76,51.0
AAPL,199.97,4064.0,1748870820000.0,199.9481,199.98,199.77,83.0
AAPL,200.17,22635.0,1748870880000.0,200.0,200.4478,199.97,564.0
AAPL,200.28,9226.0,1748870940000.0,200.1787,200.28,199.19,134.0
AAPL,201.58,1115404.0,1748871000000.0,200.28,201.71,200.15,18337.0
AAPL,201.78,229102.0,1748871060000.0,201.575,201.93,201.25,3604.0
AAPL,202.05,243989.0,1748871120000.0,201.78,202.13,201.59,3534.0
AAPL,201.76,184394.0,1748871180000.0,202.04,202.05,201.5625,3138.0
AAPL,201.725,216387.0,1748871240000.0,201.755,202.1,201.72,3005.0
AAPL,201.73,224068.0,1748871300000.0,201.72,201.91,201.52,3610.0
AAPL,201.355,241379.0,1748871360000.0,201.725,201.725,201.2,3492.0
AAPL,201.38,114420.0,1748871420000.0,201.356,201.53,201.2372,2244.0
AAPL,201.16,169262.0,1748871480000.0,201.31,201.4,201.04,2844.0
AAPL,201.34,131656.0,1748871540000.0,201.19,201.35,201.05,2231.0
AAPL,201.5,180052.0,1748871600000.0,201.32,201.53,201.2446,3011.0
AAPL,201.6856,163536.0,1748871660000.0,201.49,201.71,201.4,2551.0
AAPL,201.535,152910.0,1748871720000.0,201.68,201.7,201.48,2596.0
AAPL,201.53,135788.0,1748871780000.0,201.535,201.54,201.245,2306.0
AAPL,201.54,122464.0,1748871840000.0,201.51,201.77,201.47,2222.0
AAPL,201.64,130004.0,1748871900000.0,201.545,201.64,201.48,2368.0
AAPL,201.47,135970.0,1748871960000.0,201.62,201.67,201.44,2410.0
AAPL,201.425,155761.0,1748872020000.0,201.48,201.54,201.28,2699.0
AAPL,201.3,111488.0,1748872080000.0,201.44,201.46,201.23,2097.0
AAPL,201.0969,161428.0,1748872140000.0,201.31,201.41,201.07,2825.0
AAPL,201.02,217887.0,1748872200000.0,201.1,201.23,200.91,3161.0
AAPL,200.7,206084.0,1748872260000.0,201.02,201.1,200.7,2980.0
AAPL,200.77,153083.0,1748872320000.0,200.69,200.815,200.53,2500.0
AAPL,200.855,108983.0,1748872380000.0,200.765,200.9,200.69,2085.0
AAPL,201.08,103840.0,1748872440000.0,200.85,201.14,200.7201,1908.0
AAPL,201.155,94090.0,1748872500000.0,201.11,201.18,200.925,1887.0
AAPL,201.0701,85900.0,1748872560000.0,201.15,201.16,200.96,1698.0
AAPL,200.96,81569.0,1748872620000.0,201.06,201.13,200.91,1693.0
AAPL,201.04,71273.0,1748872680000.0,200.955,201.09,200.94,1516.0
AAPL,201.11,138882.0,1748872740000.0,201.04,201.16,200.9921,2310.0
AAPL,200.635,199765.0,1748872800000.0,201.06,201.13,200.59,3175.0
AAPL,200.41,222116.0,1748872860000.0,200.65,200.75,200.35,3062.0
AAPL,200.4773,150360.0,1748872920000.0,200.415,200.7,200.39,2462.0
AAPL,200.55,94308.0,1748872980000.0,200.5,200.64,200.43,1851.0
AAPL,200.32,89665.0,1748873040000.0,200.55,200.6,200.26,2104.0
AAPL,200.23,136132.0,1748873100000.0,200.3,200.35,200.16,2304.0
AAPL,200.13,131260.0,1748873160000.0,200.22,200.52,200.12,2398.0
AAPL,200.685,106288.0,1748873220000.0,200.13,200.685,200.13,2106.0
AAPL,200.665,114907.0,1748873280000.0,200.7,200.89,200.61,2298.0
AAPL,200.49,57346.0,1748873340000.0,200.64,200.67,200.475,1583.0
AAPL,200.5699,60652.0,1748873400000.0,200.47,200.63,200.45,1740.0
AAPL,200.49,303088.0,1748873460000.0,200.57,200.64,200.43,1719.0
AAPL,200.8001,95295.0,1748873520000.0,200.52,200.83,200.45,1991.0
AAPL,200.82,61870.0,1748873580000.0,200.82,200.86,200.685,1611.0
AAPL,200.68,62232.0,1748873640000.0,200.8088,200.88,200.66,1579.0
AAPL,200.5493,50401.0,1748873700000.0,200.68,200.72,200.505,1349.0
AAPL,200.6042,69272.0,1748873760000.0,200.52,200.69,200.45,1748.0
AAPL,200.39,57368.0,1748873820000.0,200.61,200.63,200.34,1386.0
AAPL,200.43,65077.0,1748873880000.0,200.4,200.46,200.37,1370.0
AAPL,200.23,88280.0,1748873940000.0,200.44,200.535,200.23,1638.0
AAPL,200.35,85237.0,1748874000000.0,200.22,200.39,200.13,1813.0
AAPL,200.39,55716.0,1748874060000.0,200.37,200.5,200.34,1512.0
AAPL,200.56,63848.0,1748874120000.0,200.37,200.63,200.37,1505.0
AAPL,200.4,89663.0,1748874180000.0,200.57,200.75,200.3748,1955.0
AAPL,200.24,58759.0,1748874240000.0,200.4,200.47,200.23,1466.0
AAPL,200.34,63565.0,1748874300000.0,200.24,200.38,200.23,1374.0
AAPL,200.42,54562.0,1748874360000.0,200.3005,200.48,200.29,1440.0
AAPL,200.42,52276.0,1748874420000.0,200.43,200.51,200.39,1349.0
AAPL,200.65,58000.0,1748874480000.0,200.43,200.66,200.425,1320.0
AAPL,200.53,54288.0,1748874540000.0,200.65,200.66,200.5,1322.0
AAPL,200.4973,67842.0,1748874600000.0,200.52,200.55,200.35,1706.0
AAPL,200.5201,52196.0,1748874660000.0,200.51,200.61,200.45,1419.0
AAPL,200.6211,50400.0,1748874720000.0,200.55,200.715,200.55,1446.0
AAPL,200.59,51870.0,1748874780000.0,200.63,200.71,200.58,1361.0
AAPL,200.91,125771.0,1748874840000.0,200.6,201.07,200.58,2781.0
AAPL,200.62,112514.0,1748874900000.0,200.93,201.04,200.62,2009.0
AAPL,200.725,78037.0,1748874960000.0,200.62,200.85,200.54,1812.0
AAPL,200.79,47546.0,1748875020000.0,200.71,200.83,200.63,1149.0
AAPL,200.44,98284.0,1748875080000.0,200.8,200.815,200.38,2050.0
AAPL,200.66,106774.0,1748875140000.0,200.445,200.7495,200.43,1320.0
AAPL,200.71,38916.0,1748875200000.0,200.66,200.76,200.63,1061.0
AAPL,200.79,73674.0,1748875260000.0,200.7,200.8517,200.69,1278.0
AAPL,200.92,72682.0,1748875320000.0,200.8,200.92,200.76,1077.0
AAPL,200.8997,63215.0,1748875380000.0,200.92,200.925,200.79,1440.0
AAPL,201.021,67724.0,1748875440000.0,200.89,201.05,200.86,1384.0
AAPL,201.09,101693.0,1748875500000.0,201.0372,201.17,200.977,1621.0
AAPL,201.02,70984.0,1748875560000.0,201.1,201.15,200.9999,1266.0
AAPL,201.1,55672.0,1748875620000.0,201.02,201.1,200.99,1097.0
AAPL,200.98,67889.0,1748875680000.0,201.085,201.21,200.95,1422.0
AAPL,201.04,55311.0,1748875740000.0,200.975,201.09,200.95,1244.0
AAPL,201.09,92811.0,1748875800000.0,201.05,201.27,201.04,1580.0
AAPL,201.17,181304.0,1748875860000.0,201.095,201.2074,200.99,1339.0
AAPL,201.16,53733.0,1748875920000.0,201.165,201.24,201.1409,1213.0
